,unix,total_mcap
1271,1537488000,2885209910.2953725
1272,1537574400,2881967884.536064
1273,1537660800,2892601352.1577644
1274,1537747200,2878818858.8045135
1275,1537833600,2882295352.726446
1276,1537920000,2878016606.9190245
1277,1538006400,2882686122.646831
1278,1538092800,2897770087.120088
1279,1538179200,2890651964.9447794
1280,1538265600,2890667041.9463124
1281,1538352000,2890580848.4582324
1282,1538438400,2891635387.6905894
1283,1538524800,2900561161.184762
1284,1538611200,2901946724.071913
1285,1538697600,2906073817.3363996
1286,1538784000,2902061605.084724
1287,1538870400,2907201144.567971
1288,1538956800,2903446160.6166368
1289,1539043200,2918933668.8432875
1290,1539129600,2914282922.0173483
1291,1539216000,2914240498.592798
1292,1539302400,2940300770.876258
1293,1539388800,2946055068.946134
1294,1539475200,2946343750.5717907
1295,1539561600,2976774075.1273212
1296,1539648000,2983417017.3489513
1297,1539734400,2992624740.2419405
1298,1539820800,2960188607.5025487
1299,1539907200,2963712582.3060417
1300,1539993600,2981867953.5965157
1301,1540080000,2982675629.4296284
1302,1540166400,2979171249.565951
1303,1540252800,3028543653.9076076
1304,1540339200,2473378544.3648257
1305,1540425600,2443474488.3326397
1306,1540512000,2445028929.2776866
1307,1540598400,2443608196.5384526
1308,1540684800,2452373940.80445
1309,1540771200,2464609848.0362406
1310,1540857600,2463183419.5989037
1311,1540944000,2466419517.2729654
1312,1541030400,2471403806.227909
1313,1541116800,2497266189.4303627
1314,1541203200,2500451069.204474
1315,1541289600,2495067683.2987123
1316,1541376000,2449616868.643217
1317,1541462400,2480688786.7748966
1318,1541548800,2480991401.3693385
1319,1541635200,2485510382.2525663
1320,1541721600,2490360648.3662157
1321,1541808000,2484240030.6136193
1322,1541894400,2482490505.174737
1323,1541980800,2482862974.995474
1324,1542067200,2481237887.1209893
1325,1542153600,2482320942.9142923
1326,1542240000,2461657853.1088963
1327,1542326400,2479698977.0867434
1328,1542412800,2484451285.7677355
1329,1542499200,2487098155.9952526
1330,1542585600,2496723658.2353997
1331,1542672000,2491995074.094818
1332,1542758400,2497524961.130775
1333,1542844800,2533743032.275626
