,unix,tether_dominance
1205,1531785600,97.55721703345954
1206,1531872000,97.5484168824894
1207,1531958400,97.40434214120428
1208,1532044800,97.5480911557367
1209,1532131200,97.44299906788643
1210,1532217600,97.70089661692303
1211,1532304000,97.89411161258298
1212,1532390400,98.00706613774717
1213,1532476800,97.30564984185607
1214,1532563200,97.37343976252475
1215,1532649600,97.56979910833725
1216,1532736000,97.5641757203054
1217,1532822400,97.57610228651875
1218,1532908800,97.58427038563308
1219,1532995200,97.64968549331628
1220,1533081600,97.68941499903531
1221,1533168000,97.53063901025484
1222,1533254400,97.60656443441835
1223,1533340800,97.61654545292255
1224,1533427200,97.60595087478214
1225,1533513600,97.51919407291138
1226,1533600000,97.80598933008147
1227,1533686400,97.61506458756813
1228,1533772800,97.83920665347993
1229,1533859200,97.61882760064753
1230,1533945600,97.52389605373719
1231,1534032000,97.53676006580646
1232,1534118400,97.50021543903095
1233,1534204800,97.61411443146793
1234,1534291200,97.60223976758002
1235,1534377600,97.41556961848715
1236,1534464000,97.38642740941398
1237,1534550400,97.3855228692472
1238,1534636800,97.39833313344283
1239,1534723200,97.40370338030067
1240,1534809600,97.66076434044881
1241,1534896000,97.63131835620615
1242,1534982400,97.55355580558475
1243,1535068800,97.55922494675649
1244,1535155200,97.41793396417452
1245,1535241600,97.39001694568246
1246,1535328000,97.39809855216916
1247,1535414400,97.40426425525558
1248,1535500800,97.38435436228795
1249,1535587200,97.39615550622179
1250,1535673600,97.40387219011293
1251,1535760000,97.46719751045113
1252,1535846400,97.46597405037706
1253,1535932800,97.46757261072602
1254,1536019200,97.46162244989142
1255,1536105600,97.43208162413167
1256,1536192000,97.30713850323619
1257,1536278400,97.31680066132898
1258,1536364800,97.31904711780892
1259,1536451200,97.2693093670332
1260,1536537600,97.2873973919933
1261,1536624000,97.15681453444604
1262,1536710400,97.15852193767427
1263,1536796800,97.15432804635006
1264,1536883200,97.12658789969997
1265,1536969600,97.02140778856537
1266,1537056000,97.02346173118812
1267,1537142400,97.00099610361588
1268,1537228800,96.81619400195275
1269,1537315200,96.74545854517164
1270,1537401600,96.75494390566095
1271,1537488000,96.7567171148118
1272,1537574400,96.73722672336378
1273,1537660800,96.76234107199657
1274,1537747200,96.74824409368131
1275,1537833600,96.75791220151709
1276,1537920000,96.74981930557723
1277,1538006400,96.74320578241937
1278,1538092800,96.41683338394358
1279,1538179200,96.39749702021935
1280,1538265600,96.41320979313761
1281,1538352000,96.42169148767398
1282,1538438400,96.27812047315125
1283,1538524800,95.86679609689456
1284,1538611200,95.93505794885073
1285,1538697600,95.91614308765769
1286,1538784000,95.90296613621051
1287,1538870400,95.91051529947285
1288,1538956800,95.96375219200097
1289,1539043200,95.45600188048058
1290,1539129600,95.42908427374545
1291,1539216000,95.17836177787528
1292,1539302400,94.66668585716211
1293,1539388800,94.45162608352209
1294,1539475200,94.37493591819177
1295,1539561600,93.3916441506543
1296,1539648000,91.89942515051226
1297,1539734400,91.50509929706794
1298,1539820800,93.08929299769474
1299,1539907200,92.92750392872267
1300,1539993600,92.95633574085319
1301,1540080000,92.84467571797865
1302,1540166400,92.88706942080718
1303,1540252800,91.49005181286525
1304,1540339200,84.38878764036853
1305,1540425600,83.48507449966941
1306,1540512000,83.4724705336455
1307,1540598400,83.55593917417937
1308,1540684800,83.42341995604981
1309,1540771200,83.1944146644386
1310,1540857600,83.04034286832504
1311,1540944000,83.28275150426681
1312,1541030400,83.1401358085635
1313,1541116800,82.29442793000636
1314,1541203200,82.15982592806748
1315,1541289600,82.49698663962923
1316,1541376000,81.93020038985442
1317,1541462400,82.44707163962092
1318,1541548800,82.51560051934923
1319,1541635200,82.52107177311012
1320,1541721600,82.59042362328299
1321,1541808000,82.62447586072781
1322,1541894400,82.55892510440287
1323,1541980800,82.66740895283866
1324,1542067200,82.34591614650067
1325,1542153600,82.03879798868047
1326,1542240000,82.00761501424735
1327,1542326400,82.09063164589894
1328,1542412800,82.03841191365537
1329,1542499200,82.11219933898855
1330,1542585600,82.00445617116436
1331,1542672000,81.23426413397405
1332,1542758400,80.83169714604553
1333,1542844800,80.44869964890343
1334,1542931200,80.37970716140748
1335,1543017600,80.31359256378705
1336,1543104000,80.11477535658985
1337,1543190400,80.30699735838121
1338,1543276800,79.98211794374363
1339,1543363200,80.02102140912413
1340,1543449600,79.79672132225441
1341,1543536000,79.19472993614586
1342,1543622400,78.95289152497992
1343,1543708800,79.0032390204238
1344,1543795200,78.35466664080492
1345,1543881600,78.7474258349322
1346,1543968000,79.04676878803542
1347,1544054400,78.7276221597216
1348,1544140800,78.44816805556923
1349,1544227200,78.45779313170893
1350,1544313600,78.36134053318135
1351,1544400000,78.14664937070094
1352,1544486400,78.37654829114713
1353,1544572800,78.24612905305257
1354,1544659200,78.2387518781259
1355,1544745600,78.13044929844926
1356,1544832000,78.28345936731073
1357,1544918400,78.19565940348146
1358,1545004800,77.88278319256263
1359,1545091200,78.25722448050068
1360,1545177600,78.21027418762644
1361,1545264000,77.99615506936682
1362,1545350400,77.66145605572468
1363,1545436800,77.6798276813403
1364,1545523200,77.95369393355087
1365,1545609600,77.80945150537347
1366,1545696000,77.88462051883455
1367,1545782400,77.84670021385493
1368,1545868800,77.66553604876077
1369,1545955200,77.74472678347819
1370,1546041600,77.89296113087781
1371,1546128000,77.43990051900668
1372,1546214400,77.62277392256377
1373,1546300800,77.22223752506375
1374,1546387200,77.02916462048796
1375,1546473600,76.98196639392954
1376,1546560000,76.55760594106647
1377,1546646400,76.76693062764222
1378,1546732800,76.50084393882685
1379,1546819200,76.22029931453174
1380,1546905600,75.92475941106898
1381,1546992000,75.44587342456711
1382,1547078400,75.07313674635957
1383,1547164800,74.99715302443602
1384,1547251200,74.97011897194568
1385,1547337600,74.63673781622839
1386,1547424000,74.38449509189759
1387,1547510400,74.73385455147645
1388,1547596800,74.86501288966892
1389,1547683200,74.52826684887773
1390,1547769600,74.66606774924122
1391,1547856000,74.80447626629365
1392,1547942400,74.76901975102588
1393,1548028800,74.77817081090872
1394,1548115200,74.92047722097128
1395,1548201600,74.84967136996488
1396,1548288000,74.99941306500195
1397,1548374400,74.98524828280247
1398,1548460800,75.14140817378036
1399,1548547200,74.94298368068264
1400,1548633600,75.26959287713433
1401,1548720000,75.61148792496397
1402,1548806400,75.61461773558777
1403,1548892800,76.08234373648554
1404,1548979200,76.15672376197004
1405,1549065600,76.20237374472295
1406,1549152000,76.10533674431656
1407,1549238400,76.34083646975735
1408,1549324800,76.56509148600776
1409,1549411200,76.72804729906312
1410,1549497600,76.84315449785683
1411,1549584000,76.78708088735246
1412,1549670400,76.88313530104332
1413,1549756800,76.9385614032652
1414,1549843200,77.83251742339989
1415,1549929600,77.75163627061184
1416,1550016000,77.87938981653964
1417,1550102400,78.19254527578308
1418,1550188800,78.18590185133294
1419,1550275200,78.27839452540906
1420,1550361600,78.23559529106831
1421,1550448000,78.35847938266618
1422,1550534400,78.27444113414631
1423,1550620800,78.23871251010407
1424,1550707200,78.36026174588234
1425,1550793600,78.67402031950301
1426,1550880000,78.79972911412796
1427,1550966400,78.79123549489648
1428,1551052800,78.93586503838972
1429,1551139200,78.79497960697712
1430,1551225600,78.73865418256831
1431,1551312000,78.91429439159431
1432,1551398400,78.82803288843944
1433,1551484800,78.61652559762283
1434,1551571200,78.62538748519842
1435,1551657600,78.54128129547583
1436,1551744000,78.56031104653027
1437,1551830400,78.59461989568388
1438,1551916800,78.69386874543302
1439,1552003200,78.49706264894132
1440,1552089600,78.58421451254908
1441,1552176000,78.61743406266493
1442,1552262400,78.66289415565771
1443,1552348800,78.58601239611505
1444,1552435200,78.65489243204823
1445,1552521600,78.54773606593666
1446,1552608000,78.67998021276684
1447,1552694400,78.65323275526812
1448,1552780800,78.7336450826665
1449,1552867200,78.55017577944962
1450,1552953600,78.55369436330565
1451,1553040000,78.51372771625613
1452,1553126400,78.39704901911328
1453,1553212800,78.34064318276728
1454,1553299200,78.27471334063767
1455,1553385600,78.20985876267528
1456,1553472000,78.3097568902914
1457,1553558400,78.25255740629359
1458,1553644800,78.35770420409095
1459,1553731200,78.39435541413457
1460,1553817600,78.44579361645239
1461,1553904000,78.4388798822665
1462,1553990400,78.4594903928796
1463,1554076800,78.41310466741275
1464,1554163200,78.62644161514883
1465,1554249600,78.47554424268678
1466,1554336000,78.48212854151436
1467,1554422400,78.47627336596396
1468,1554508800,78.43462126830157
1469,1554595200,78.32083244116691
1470,1554681600,78.46740180906276
1471,1554768000,78.22137026248083
1472,1554854400,78.2174985413324
1473,1554940800,78.42762701135672
1474,1555027200,78.4543077418951
1475,1555113600,78.43527769437215
1476,1555200000,78.34171218248734
1477,1555286400,78.41476933300619
1478,1555372800,78.44500069571494
1479,1555459200,78.51550141303156
1480,1555545600,78.66658601617262
1481,1555632000,78.58370850961153
1482,1555718400,78.57612341339694
1483,1555804800,78.60516077638488
1484,1555891200,78.85969621637578
1485,1555977600,78.72378342563631
1486,1556064000,78.56952386928107
1487,1556150400,78.30836885128427
1488,1556236800,76.91846411248306
1489,1556323200,76.10925548698091
1490,1556409600,75.99662931636855
1491,1556496000,75.54604123923228
1492,1556582400,75.43124922900294
1493,1556668800,75.15813029238811
1494,1556755200,74.80753611280966
1495,1556841600,74.37184026639262
1496,1556928000,74.28451549078508
1497,1557014400,74.30111172563238
1498,1557100800,74.20558917555073
1499,1557187200,73.90069403360849
1500,1557273600,73.70690862348384
1501,1557360000,73.35141248948868
1502,1557446400,73.06235928336812
1503,1557532800,73.17375995246674
1504,1557619200,73.20567046495198
1505,1557705600,72.86262608068873
1506,1557792000,72.56807395216359
1507,1557878400,72.49692844850584
1508,1557964800,72.4603849085399
1509,1558051200,72.37982360547574
1510,1558137600,72.35592506849382
1511,1558224000,72.34847765482078
1512,1558310400,72.41920224166914
1513,1558396800,72.60317234346728
1514,1558483200,72.58231487017056
1515,1558569600,72.50238731537932
1516,1558656000,72.59515616227998
1517,1558742400,72.54441013634093
1518,1558828800,72.56093481994519
1519,1558915200,72.93719719366251
1520,1559001600,72.80673045549007
1521,1559088000,72.82493648503184
1522,1559174400,73.34713397376032
1523,1559260800,73.40958474316159
1524,1559347200,73.41646554725641
1525,1559433600,73.46107603917368
1526,1559520000,73.38383557248534
1527,1559606400,73.38551697677063
1528,1559692800,73.25686857586643
1529,1559779200,73.01827874811092
1530,1559865600,72.8371400537117
1531,1559952000,72.8291499181394
1532,1560038400,72.78752038551514
1533,1560124800,72.93185950042357
1534,1560211200,73.16379030544283
1535,1560297600,72.916384005045
1536,1560384000,72.99841544408034
1537,1560470400,72.84722883558929
1538,1560556800,72.7565498889271
1539,1560643200,72.77764545025416
1540,1560729600,73.42507478130578
1541,1560816000,73.30701592791962
1542,1560902400,82.92067413829494
1543,1560988800,82.96377885446887
1544,1561075200,83.09823869201298
1545,1561161600,83.03011554503873
1546,1561248000,82.94174149833434
1547,1561334400,83.26740777800359
1548,1561420800,83.30448214296587
1549,1561507200,83.23346552772516
1550,1561593600,82.81842511247329
1551,1561680000,82.77532414638509
1552,1561766400,82.66950381021199
1553,1561852800,82.48345104748473
1554,1561939200,82.95096953579481
1555,1562025600,82.77347103353343
1556,1562112000,82.76890071132053
1557,1562198400,82.7279117141696
1558,1562284800,82.65550913661478
1559,1562371200,82.59579234215884
1560,1562457600,82.65949963257896
1561,1562544000,82.86470549537994
1562,1562630400,83.04098155109449
1563,1562716800,83.01285467625749
1564,1562803200,82.78228955650063
1565,1562889600,82.50279911733881
1566,1562976000,82.32482396085987
1567,1563062400,82.20963562466855
1568,1563148800,82.18263318528182
1569,1563235200,81.6559734412422
1570,1563321600,81.13665187981607
1571,1563408000,80.96739833314918
1572,1563494400,81.9923415193901
1573,1563580800,81.94059802627726
1574,1563667200,81.79755900951696
1575,1563753600,81.69984137106945
1576,1563840000,81.68631091302673
1577,1563926400,81.31313863927215
1578,1564012800,81.25044338400772
1579,1564099200,81.00988710046292
1580,1564185600,80.88040176990428
1581,1564272000,80.83263588044606
1582,1564358400,80.25614546688051
1583,1564444800,80.2929343681409
1584,1564531200,80.10835325488274
1585,1564617600,80.21096088548163
1586,1564704000,80.44884128277
1587,1564790400,80.28416548211092
1588,1564876800,80.2617226395815
1589,1564963200,80.35878450275133
1590,1565049600,80.34267255533067
1591,1565136000,80.68496957950181
1592,1565222400,80.81711945637903
1593,1565308800,81.25343791220196
1594,1565395200,81.04959937653443
1595,1565481600,81.19105632441116
1596,1565568000,81.17584708507465
1597,1565654400,81.46561140930115
1598,1565740800,81.39848744125246
1599,1565827200,81.65127835617709
1600,1565913600,81.51955885019308
1601,1566000000,81.47353337992413
1602,1566086400,81.49618070121993
1603,1566172800,81.42211458810526
1604,1566259200,81.52761996440937
1605,1566345600,81.09315275027608
1606,1566432000,81.06619657897357
1607,1566518400,81.04283495517198
1608,1566604800,81.06188968757418
1609,1566691200,81.04407728336331
1610,1566777600,81.17167423881217
1611,1566864000,81.3074404340279
1612,1566950400,81.3197819594764
1613,1567036800,80.81743874044112
1614,1567123200,80.67636456986675
1615,1567209600,80.67402166171101
1616,1567296000,80.70278529531072
1617,1567382400,80.67747393091948
1618,1567468800,80.35845946667722
1619,1567555200,80.76564388709915
1620,1567641600,80.13799973340197
1621,1567728000,80.15293459994909
1622,1567814400,80.16713690939476
1623,1567900800,80.2309323351679
1624,1567987200,80.37331054973976
1625,1568073600,80.43247604857761
1626,1568160000,80.45077329278439
1627,1568246400,80.4578853628824
1628,1568332800,80.54675279916806
1629,1568419200,80.5628738933969
1630,1568505600,80.54020331987198
1631,1568592000,80.71756383324818
1632,1568678400,80.97450138206399
1633,1568764800,81.24199222794286
1634,1568851200,81.36193999157037
1635,1568937600,81.50052088089508
1636,1569024000,81.51558179131608
1637,1569110400,81.50327320999
1638,1569196800,81.35765588376309
1639,1569283200,81.15596043915036
1640,1569369600,80.51119022382221
1641,1569456000,80.58541883768267
1642,1569542400,80.36794934614349
1643,1569628800,80.35004954622383
1644,1569715200,80.34222071427769
1645,1569801600,80.29276765827301
1646,1569888000,79.72974952796467
1647,1569974400,79.70838668369547
1648,1570060800,79.36741602481123
1649,1570147200,79.36091050322635
1650,1570233600,79.38557261518612
1651,1570320000,79.36626930728488
1652,1570406400,79.51435622503004
1653,1570492800,79.59115832135556
1654,1570579200,79.61504428046767
1655,1570665600,79.69713828198533
1656,1570752000,79.57465092902304
1657,1570838400,79.56539251092832
1658,1570924800,79.5567977259368
1659,1571011200,79.59415471279307
1660,1571097600,79.54294987879554
1661,1571184000,82.43782243904518
1662,1571270400,82.48968289078996
1663,1571356800,82.46106714586752
1664,1571443200,82.45940508760596
1665,1571529600,82.46496000996375
1666,1571616000,82.48857787935758
1667,1571702400,82.64913161429259
1668,1571788800,82.56211730817155
1669,1571875200,82.37839078602171
1670,1571961600,82.27084202183654
1671,1572048000,82.27538361932297
1672,1572134400,82.32587954109025
1673,1572220800,82.4260830074048
1674,1572307200,82.55519656404732
1675,1572393600,82.63812785594227
1676,1572480000,82.78246222113705
1677,1572566400,82.74227412039816
1678,1572652800,82.7889306394793
1679,1572739200,82.79663643152823
1680,1572825600,83.05852506410451
1681,1572912000,82.74707309506822
1682,1572998400,82.97330613054767
1683,1573084800,83.01676809564594
1684,1573171200,83.27626722233954
1685,1573257600,83.28767430905295
1686,1573344000,83.28140430068606
1687,1573430400,83.3092857604795
1688,1573516800,83.43315200358137
1689,1573603200,83.42455933252207
1690,1573689600,83.58118343110911
1691,1573776000,83.69253361594645
1692,1573862400,83.62646207693184
1693,1573948800,83.66311426369865
1694,1574035200,83.77073851930088
1695,1574121600,83.79503219100917
1696,1574208000,83.90816021234987
1697,1574294400,83.54714602598978
1698,1574380800,83.76947478752979
1699,1574467200,83.67515597870896
1700,1574553600,83.71385812628404
1701,1574640000,83.48497603922272
1702,1574726400,83.43411589634951
1703,1574812800,83.36324673751132
1704,1574899200,83.5190261364367
1705,1574985600,83.32329048788513
1706,1575072000,83.32713167195067
1707,1575158400,83.31567201421437
1708,1575244800,82.72146557688536
1709,1575331200,82.50093815035682
1710,1575417600,82.52054677938699
1711,1575504000,82.5927107645305
1712,1575590400,82.52503937007822
1713,1575676800,82.59545902885989
1714,1575763200,82.5696234015673
1715,1575849600,82.21096718680224
1716,1575936000,82.2753908732415
1717,1576022400,82.35961513676055
1718,1576108800,82.38417686947591
1719,1576195200,82.44509606963408
1720,1576281600,82.46260869793261
1721,1576368000,82.43129805602487
1722,1576454400,82.47469411826657
1723,1576540800,82.5706976632841
1724,1576627200,82.35225999857835
1725,1576713600,81.78489304627894
1726,1576800000,81.68242672865898
1727,1576886400,81.68585264992836
1728,1576972800,81.67705824846098
1729,1577059200,81.70374895398625
1730,1577145600,81.84221619156818
1731,1577232000,81.84261751808528
1732,1577318400,81.96415257082647
1733,1577404800,82.02101732934713
1734,1577491200,81.99993952422581
1735,1577577600,82.01082170468345
1736,1577664000,81.98169757867899
1737,1577750400,81.97218508383811
1738,1577836800,82.01768448137805
1739,1577923200,82.09442631763719
1740,1578009600,81.57288656061439
1741,1578096000,81.60924231925331
1742,1578182400,81.60493526607362
1743,1578268800,81.55787646462193
1744,1578355200,81.77344664009337
1745,1578441600,82.16334905520296
1746,1578528000,82.42347252812974
1747,1578614400,82.1075816437695
1748,1578700800,82.23467423521056
1749,1578787200,82.21058269974083
1750,1578873600,82.45595119301102
1751,1578960000,82.63826180206951
1752,1579046400,82.45665317536795
1753,1579132800,82.34118813897541
1754,1579219200,82.49935400347552
1755,1579305600,82.51144355602685
1756,1579392000,82.52357007568868
1757,1579478400,82.58693118241395
1758,1579564800,82.63707442509369
1759,1579651200,82.50955136577103
1760,1579737600,82.63282432088187
1761,1579824000,82.65231049973988
1762,1579910400,82.6325566883772
1763,1579996800,82.63975723676683
1764,1580083200,82.65313547186608
1765,1580169600,82.5354211788033
1766,1580256000,82.42058410628523
1767,1580342400,82.42199450538492
1768,1580428800,82.4599570932378
1769,1580515200,82.48715068186551
1770,1580601600,82.52355714704036
1771,1580688000,82.5299071521506
1772,1580774400,82.53578273335272
1773,1580860800,82.69073261551375
1774,1580947200,82.56490089406842
1775,1581033600,82.77982511903382
1776,1581120000,82.72585445567286
1777,1581206400,82.65309173064924
1778,1581292800,82.76559271787917
1779,1581379200,82.70743392625384
1780,1581465600,82.59104454785495
1781,1581552000,82.46940194378237
1782,1581638400,82.58707314438466
1783,1581724800,82.57367184925131
1784,1581811200,82.49732164973838
1785,1581897600,82.53480923408169
1786,1581984000,82.5666752635536
1787,1582070400,82.51250987673454
1788,1582156800,82.63273803895886
1789,1582243200,82.51097194945291
1790,1582329600,82.49789032017728
1791,1582416000,82.51951239176894
1792,1582502400,82.74622903896633
1793,1582588800,82.69721707390832
1794,1582675200,82.6891851942039
1795,1582761600,82.52034985810218
1796,1582848000,82.5354251556117
1797,1582934400,82.54457008913015
1798,1583020800,82.55297857326431
1799,1583107200,82.53843127773526
1800,1583193600,82.37733552288856
1801,1583280000,82.45419454316144
1802,1583366400,82.51291738788895
1803,1583452800,82.45898406446787
1804,1583539200,82.40037433872183
1805,1583625600,82.46220669788804
1806,1583712000,82.50310118910849
1807,1583798400,82.52035506593482
1808,1583884800,82.30598378180048
1809,1583971200,81.94141666320228
1810,1584057600,81.2083323681864
1811,1584144000,80.74588548120875
1812,1584230400,80.16838485278161
1813,1584316800,80.35602464210753
1814,1584403200,79.95479130153711
1815,1584489600,79.53995790057672
1816,1584576000,79.52263666350626
1817,1584662400,79.73357171192262
1818,1584748800,79.20584752097886
1819,1584835200,79.27984289289527
1820,1584921600,79.02773309839269
1821,1585008000,78.54046322774877
1822,1585094400,78.49050860605472
1823,1585180800,78.5993869714547
1824,1585267200,78.71233362701146
1825,1585353600,78.62482880796277
1826,1585440000,78.65882444042015
1827,1585526400,78.85263637434821
1828,1585612800,78.6605913231566
1829,1585699200,78.61505456226978
1830,1585785600,84.35684977022436
1831,1585872000,84.38369113152753
1832,1585958400,84.37545559880522
1833,1586044800,84.4245432153148
1834,1586131200,84.6069244363388
1835,1586217600,84.43411588867245
1836,1586304000,84.28305465137913
1837,1586390400,84.27619932093316
1838,1586476800,84.31857825069066
1839,1586563200,84.28845630998373
1840,1586649600,84.19318689904496
1841,1586736000,84.04900337697093
1842,1586822400,83.91905669132524
1843,1586908800,83.92388558427875
1844,1586995200,84.05731922737164
1845,1587081600,84.15591176163933
1846,1587168000,84.07933606914345
1847,1587254400,84.10119185614462
1848,1587340800,83.91934373339744
1849,1587427200,83.96533967349069
1850,1587513600,85.42431857955803
1851,1587600000,85.3679984582487
1852,1587686400,85.150514804985
1853,1587772800,85.12467232380561
1854,1587859200,85.13825719088788
1855,1587945600,85.14368639289093
1856,1588032000,85.30311694788615
1857,1588118400,86.30099793908037
1858,1588204800,86.32245278514318
1859,1588291200,86.64754027383668
1860,1588377600,86.63083438436975
1861,1588464000,86.6165356814381
1862,1588550400,86.48825072142958
1863,1588636800,86.50376131382104
1864,1588723200,86.67412250553474
1865,1588809600,86.7588173946097
1866,1588896000,86.88583028349962
1867,1588982400,87.09406290695098
1868,1589068800,87.1592402249654
1869,1589155200,87.27969109200825
1870,1589241600,87.43377065516414
1871,1589328000,87.20783212712942
1872,1589414400,87.82478217809795
1873,1589500800,87.82903263360447
1874,1589587200,87.87551164836145
1875,1589673600,87.93876560229134
1876,1589760000,87.86250750967184
1877,1589846400,87.87515768922565
1878,1589932800,87.8085413794328
1879,1590019200,87.85524917864078
1880,1590105600,87.7686238028783
1881,1590192000,87.78818458612369
1882,1590278400,87.84911785067693
1883,1590364800,87.80848665140475
1884,1590451200,87.84150806917481
1885,1590537600,87.82625346221529
1886,1590624000,87.81546701101863
1887,1590710400,87.85924386851782
1888,1590796800,87.88552613634845
1889,1590883200,87.95088773714492
1890,1590969600,88.06904428064979
1891,1591056000,88.11079110272706
1892,1591142400,88.08460592259912
1893,1591228800,88.08873158173253
1894,1591315200,88.10130026700597
1895,1591401600,88.08909183497367
1896,1591488000,88.0981987510859
1897,1591574400,88.06697749320155
1898,1591660800,88.21114111965696
1899,1591747200,88.32990005203432
1900,1591833600,88.33066165766012
1901,1591920000,88.40001170543306
1902,1592006400,88.31098378946857
1903,1592092800,88.35910567348031
1904,1592179200,88.3373878359401
1905,1592265600,88.15618199510617
1906,1592352000,87.90820186191971
1907,1592438400,87.70386640430023
1908,1592524800,87.37837212468165
1909,1592611200,87.11915070354229
1910,1592697600,86.91257159446116
1911,1592784000,86.71857396667436
1912,1592870400,86.77035991949046
1913,1592956800,86.87658953804936
1914,1593043200,86.81909432426802
1915,1593129600,86.78324517144478
1916,1593216000,86.53748544540396
1917,1593302400,86.50954798586005
1918,1593388800,86.59718088376606
1919,1593475200,86.55371507920698
1920,1593561600,86.26218851402548
1921,1593648000,86.32279972324046
1922,1593734400,85.82991902377121
1923,1593820800,85.8695586743604
1924,1593907200,85.83133882361102
1925,1593993600,85.73785745286526
1926,1594080000,85.70137533650441
1927,1594166400,85.50393959355868
1928,1594252800,85.58278415706735
1929,1594339200,85.4544648427883
1930,1594425600,85.34455871094944
1931,1594512000,85.38968963752605
1932,1594598400,85.42146770056625
1933,1594684800,85.4401483248873
1934,1594771200,85.43591251886767
1935,1594857600,85.52414076249588
1936,1594944000,85.46119540327051
1937,1595030400,85.21491866666977
1938,1595116800,84.97090479598657
1939,1595203200,85.11205935119764
1940,1595289600,84.97997049093084
1941,1595376000,84.9781622524733
1942,1595462400,84.55422895903895
1943,1595548800,84.386173669027
1944,1595635200,84.69298435082567
1945,1595721600,84.1709738405703
1946,1595808000,84.30881797279952
1947,1595894400,84.59868091513498
1948,1595980800,84.59108873721041
1949,1596067200,84.66847817265224
1950,1596153600,84.94651434021068
1951,1596240000,85.00510301343101
1952,1596326400,85.09801532721698
1953,1596412800,85.22205939266031
1954,1596499200,85.31318516680588
1955,1596585600,85.38580092606153
1956,1596672000,85.39846783529306
1957,1596758400,85.44426381509336
1958,1596844800,85.2624808735908
1959,1596931200,85.34091903345676
1960,1597017600,85.38065773390666
1961,1597104000,85.51510339092609
1962,1597190400,85.38604169591254
1963,1597276800,85.35694383785868
1964,1597363200,85.16363321770858
1965,1597449600,85.04341992607395
1966,1597536000,84.92682402974326
1967,1597622400,84.9928932327498
1968,1597708800,84.96541167277326
1969,1597795200,84.82202189156813
1970,1597881600,84.51678921413665
1971,1597968000,84.47139650060616
1972,1598054400,84.16899663825042
1973,1598140800,83.9844854586584
1974,1598227200,84.23988268538915
1975,1598313600,83.84666053490375
1976,1598400000,83.72310671085611
1977,1598486400,83.87706742657213
1978,1598572800,83.90725404712262
1979,1598659200,83.84268790729931
1980,1598745600,83.76540234700818
1981,1598832000,84.04202535699307
1982,1598918400,83.91845591681412
1983,1599004800,83.96906493074484
1984,1599091200,83.5585332783954
1985,1599177600,83.66104120427046
1986,1599264000,83.50381122963276
1987,1599350400,83.24807207087079
1988,1599436800,83.0000020306498
